year,region,Coal.Mining_Cluster.LQ
2012,4027,0
2012,41001,0
2012,41003,0
2012,41005,0
2012,41007,0
2012,41009,0
2012,41011,0
2012,41013,0
2012,41015,0
2012,41017,0
2012,41019,0
2012,41021,0
2012,41023,0
2012,41025,0
2012,41027,0
2012,41029,0
2012,41031,0
2012,41033,0
2012,41035,0
2012,41037,0
2012,41039,0
2012,41041,0
2012,41043,0
2012,41045,0
2012,41047,0
2012,41049,0
2012,41051,0
2012,41053,0
2012,41055,0
2012,41057,0
2012,41059,0
2012,41061,0
2012,41063,0
2012,41065,0
2012,41067,0
2012,41069,0
2012,41071,0
2012,42001,0
2012,42003,0.624095685
2012,42005,58.21918323
2012,42007,0
2012,42009,0
2012,42011,0
2012,42013,0
2012,42015,0
2012,42017,0
2012,42019,0
2012,42021,13.21682202
2012,42023,0
2012,42025,0
2012,42027,0
2012,42029,0
2012,42031,46.52872383
2012,42033,83.06268083
2012,42035,0
2012,42037,0
2012,42039,0
2012,42041,0
2012,42043,0
2012,42045,0
2012,42047,0
2012,42049,0
2012,42051,6.830519222
2012,42053,0
2012,42055,0
2012,42057,0
2012,42059,0
2012,42061,0
2012,42063,14.54566848
2012,42065,40.30905529
2012,42067,0
2012,42069,0
2012,42071,0
2012,42073,0
2012,42075,0
2012,42077,0
2012,42079,8.248811095
2012,42081,0
2012,42083,0
2012,42085,0
2012,42087,0
2012,42089,0
2012,42091,0
2012,42093,0
2012,42095,0
2012,42097,22.12934403
2012,42099,0
2012,42101,0
2012,42103,0
2012,42105,0
2012,42107,51.57829596
2012,42109,0
2012,42111,275.7392174
2012,42113,0
2012,42115,0
2012,42117,0
2012,42119,0
2012,42121,0
2012,42123,0
2012,42125,0
2012,42127,0
2012,42129,2.271407639
2012,42131,0
2012,42133,0
2012,44001,0
2012,44003,0
2012,44005,0
2012,44007,0
2012,44009,0
2012,45001,0
2012,45003,0
2012,45005,0
2012,45007,0
2012,45009,0
2012,45011,0
2012,45013,0
2012,45015,0
2012,45017,0
2012,45019,0
2012,45021,0
2012,45023,0
2012,45025,0
2012,45027,0
2012,45029,0
2012,45031,0
2012,45033,0
2012,45035,0
2012,45037,0
2012,45039,0
2012,45041,0
2012,45043,0
2012,45045,0
2012,45047,0
2012,45049,0
2012,45051,0
2012,45053,0
2012,45055,0
2012,45057,0
2012,45059,0
2012,45061,0
2012,45063,0
2012,45065,0
2012,45067,0
2012,45069,0
2012,45071,0
2012,45073,0
2012,45075,0
2012,45077,0
2012,45079,0
2012,45081,0
2012,45083,0
2012,45085,0
2012,45087,0
2012,45089,0
2012,45091,0
2012,46003,0
2012,46005,0
2012,46007,0
2012,46009,0
2012,46011,0
2012,46013,0
2012,46015,0
2012,46017,0
2012,46019,0
2012,46021,0
2012,46023,0
2012,46025,0
2012,46027,0
2012,46029,0
2012,46031,0
2012,46033,0
2012,46035,0
2012,46037,0
2012,46039,0
2012,46041,0
2012,46043,0
2012,46045,0
2012,46047,0
2012,46049,0
2012,46051,0
2012,46053,0
2012,46055,0
2012,46057,0
2012,46059,0
2012,46061,0
2012,46063,0
2012,46065,0
2012,46067,0
2012,46069,0
2012,46071,0
2012,46073,0
2012,46075,0
2012,46077,0
2012,46079,0
2012,46081,0
2012,46083,0
2012,46085,0
2012,46087,0
2012,46089,0
2012,46091,0
2012,46093,0
2012,46095,0
2012,46097,0
2012,46099,0
2012,46101,0
2012,46103,0
2012,46105,0
2012,46107,0
2012,46109,0
2012,46111,0
2012,46113,0
2012,46115,0
2012,46117,0
2012,46119,0
2012,46121,0
2012,46123,0
2012,46125,0
2012,46127,0
2012,46129,0
2012,46135,0
2012,46137,0
2012,47001,0
2012,47003,0
2012,47005,0
2012,47007,0
2012,47009,0
2012,47011,0
2012,47013,0
2012,47015,0
2012,47017,0
2012,47019,0
2012,47021,0
2012,47023,0
2012,47025,0
2012,47027,0
2012,47029,0
2012,47031,0
2012,47033,0
2012,47035,0
2012,47037,0
2012,47039,0
2012,47041,0
2012,47043,0
2012,47045,0
2012,47047,0
2012,47049,0
2012,47051,0
2012,47053,0
2012,47055,0
2012,47057,0
2012,47059,0
2012,47061,0
2012,47063,0
2012,47065,0
2012,47067,0
2012,47069,0
2012,47071,0
2012,47073,0
2012,47075,0
2012,47077,0
2012,47079,0
2012,47081,0
2012,47083,0
2012,47085,0
2012,47087,0
2012,47089,0
2012,47091,0
2012,47093,0
2012,47095,0
2012,47097,0
2012,47099,0
2012,47101,0
2012,47103,0
2012,47105,0
2012,47107,0
2012,47109,0
2012,47111,0
2012,47113,0
2012,47115,0
2012,47117,0
2012,47119,0
2012,47121,0
2012,47123,0
2012,47125,0
2012,47127,0
2012,47129,0
2012,47131,0
2012,47133,0
2012,47135,0
2012,47137,0
2012,47139,0
2012,47141,0
2012,47143,0
2012,47145,0
2012,47147,0
2012,47149,0
2012,47151,0
2012,47153,0
2012,47155,0
2012,47157,0
2012,47159,0
2012,47161,0
2012,47163,0
2012,47165,0
2012,47167,0
2012,47169,0
2012,47171,0
2012,47173,0
2012,47175,0
2012,47177,0
2012,47179,0
2012,47181,0
2012,47183,0
2012,47185,0
2012,47187,0
2012,47189,0
2012,48001,0
2012,48003,0
2012,48005,0
2012,48007,0
2012,48009,0
2012,48011,0
2012,48013,0
2012,48015,0
2012,48017,0
2012,48019,0
2012,48021,0
2012,48023,0
2012,48025,0
2012,48027,0
2012,48029,0
2012,48031,0
2012,48033,0
2012,48035,0
2012,48037,0
2012,48039,0
2012,48041,0
2012,48043,0
2012,48045,0
2012,48047,0
2012,48049,0
2012,48051,0
2012,48053,0
2012,48055,0
2012,48057,0
2012,48059,0
2012,48061,0
2012,48063,0
2012,48065,0
2012,48067,0
2012,48069,0
2012,48071,0
2012,48073,0
2012,48075,0
2012,48077,0
2012,48079,0
2012,48081,0
2012,48083,0
2012,48085,0
2012,48087,0
2012,48089,0
2012,48091,0
2012,48093,0
2012,48095,0
2012,48097,0
2012,48099,0
2012,48101,0
2012,48103,0
2012,48105,0
2012,48107,0
2012,48109,0
2012,48111,0
2012,48113,0
2012,48115,0
2012,48117,0
2012,48119,0
2012,48121,0
2012,48123,0
2012,48125,0
2012,48127,0
2012,48129,0
2012,48131,0
2012,48133,0
2012,48135,0
2012,48137,0
2012,48139,0
2012,48141,0
2012,48143,0
2012,48145,0
2012,48147,0
2012,48149,0
2012,48151,0
2012,48153,0
2012,48155,0
2012,48157,0
2012,48159,0
2012,48161,0
2012,48163,0
2012,48165,0
2012,48167,0
2012,48169,0
2012,48171,0
2012,48173,0
2012,48175,0
2012,48177,0
2012,48179,0
2012,48181,0
2012,48183,0
2012,48185,0
2012,48187,0
2012,48189,0
2012,48191,0
2012,48193,0
2012,48195,0
2012,48197,0
2012,48199,0
2012,48201,0
2012,48203,0
2012,48205,0
2012,48207,0
2012,48209,0
2012,48211,0
2012,48213,0
2012,48215,0
2012,48217,0
2012,48219,0
2012,48221,0
2012,48223,0
2012,48225,0
2012,48227,0
2012,48229,0
2012,48231,0
2012,48233,0
2012,48235,0
2012,48237,0
2012,48239,0
2012,48241,0
2012,48243,0
2012,48245,0
2012,48247,0
2012,48249,0
2012,48251,0
2012,48253,0
2012,48255,0
2012,48257,0
2012,48259,0
2012,48261,0
2012,48263,0
2012,48265,0
2012,48267,0
2012,48271,0
2012,48273,0
2012,48275,0
2012,48277,0
2012,48279,0
2012,48281,0
2012,48283,0
2012,48285,0
2012,48287,0
2012,48289,0
2012,48291,0
2012,48293,0
2012,48295,0
2012,48297,0
2012,48299,0
2012,48301,0
2012,48303,0
2012,48305,0
2012,48307,0
2012,48309,0
2012,48311,0
2012,48313,0
2012,48315,0
2012,48317,0
2012,48319,0
2012,48321,0
2012,48323,0
2012,48325,0
2012,48327,0
2012,48329,0
2012,48331,0
2012,48333,0
2012,48335,0
2012,48337,0
2012,48339,0
2012,48341,0
2012,48343,0
2012,48345,0
2012,48347,0
2012,48349,0
2012,48351,0
2012,48353,0
2012,48355,0
2012,48357,0
2012,48359,0
2012,48361,0
2012,48363,0
2012,48365,0
2012,48367,0
2012,48369,0
2012,48371,0
2012,48373,0
2012,48375,0
2012,48377,0
2012,48379,0
2012,48381,0
2012,48383,0
2012,48385,0
2012,48387,0
2012,48389,0
2012,48391,0
2012,48393,0
2012,48395,0
2012,48397,0
2012,48399,0
2012,48401,0
2012,48403,0
2012,48405,0
2012,48407,0
2012,48409,0
2012,48411,0
2012,48413,0
2012,48415,0
2012,48417,0
2012,48419,0
2012,48421,0
2012,48423,0
2012,48425,0
2012,48427,0
2012,48429,0
2012,48431,0
2012,48433,0
2012,48435,0
2012,48437,0
2012,48439,0
2012,48441,0
2012,48443,0
2012,48445,0
2012,48447,0
2012,48449,0
2012,48451,0
2012,48453,0
2012,48455,0
2012,48457,0
2012,48459,0
2012,48461,0
2012,48463,0
2012,48465,0
2012,48467,0
2012,48469,0
2012,48471,0
2012,48473,0
2012,48475,0
2012,48477,0
2012,48479,0
2012,48481,0
2012,48483,0
2012,48485,0
2012,48487,0
2012,48489,0
2012,48491,0
2012,48493,0
2012,48495,0
2012,48497,0
2012,48499,0
2012,48501,0
2012,48503,0
2012,48505,0
2012,48507,0
2012,49001,0
2012,49003,0
2012,49005,0
2012,49007,0
2012,49009,0
2012,49011,0
2012,49013,0
2012,49015,0
2012,49017,0
2012,49019,0
2012,49021,0
2012,49023,0
2012,49025,0
2012,49027,0
2012,49029,0
2012,49031,0
2012,49033,0
2012,49035,0
2012,49037,0
2012,49039,0
2012,49041,0
2012,49043,0
2012,49045,0
2012,49047,0
2012,49049,0
2012,49051,0
2012,49053,0
2012,49055,0
2012,49057,0
2012,50001,0
2012,50003,0
2012,50005,0
2012,50007,0
2012,50009,0
2012,5001,0
2012,50011,0
2012,50013,0
2012,50015,0
2012,50017,0
2012,50019,0
2012,50021,0
2012,50023,0
2012,50025,0
2012,50027,0
2012,5003,0
2012,5005,0
2012,5007,0
2012,5009,0
2012,5011,0
2012,5013,0
2012,5015,0
2012,5017,0
2012,5019,0
2012,5021,0
2012,5023,0
2012,5025,0
2012,5027,0
2012,5029,0
2012,5031,0
2012,5033,0
2012,5035,0
2012,5037,0
2012,5039,0
2012,5041,0
2012,5043,0
2012,5045,0
2012,5047,0
2012,5049,0
2012,5051,0
2012,5053,0
2012,5055,0
2012,5057,0
2012,5059,0
2012,5061,0
2012,5063,0
2012,5065,0
2012,5067,0
2012,5069,0
2012,5071,0
2012,5073,0
2012,5075,0
2012,5077,0
2012,5079,0
2012,5081,0
2012,5083,0
2012,5085,0
2012,5087,0
2012,5089,0
2012,5091,0
2012,5093,0
2012,5095,0
2012,5097,0
2012,5099,0
2012,51001,0
2012,51003,0
2012,51005,0
2012,51007,0
2012,51009,0
2012,5101,0
2012,51011,0
2012,51013,0
2012,51015,0
2012,51017,0
2012,51019,0
2012,51021,0
2012,51023,0
2012,51025,0
2012,51027,1442.113978
2012,51029,0
2012,5103,0
2012,51031,0
2012,51033,0
2012,51035,0
2012,51036,0
2012,51037,0
2012,51041,0
2012,51043,0
2012,51045,0
2012,51047,0
2012,51049,0
2012,5105,0
2012,51051,0
2012,51053,0
2012,51057,0
2012,51059,0
2012,51061,0
2012,51063,0
2012,51065,0
2012,51067,0
2012,51069,0
2012,5107,0
2012,51071,0
2012,51073,0
2012,51075,0
2012,51077,0
2012,51079,0
2012,51081,0
2012,51083,0
2012,51085,0
2012,51087,0
2012,51089,0
2012,5109,0
2012,51091,0
2012,51093,0
2012,51095,0
2012,51097,0
2012,51099,0
2012,51101,0
2012,51103,0
2012,51105,0
2012,51107,0
2012,51109,0
2012,5111,0
2012,51111,0
2012,51113,0
2012,51115,0
2012,51117,0
2012,51119,0
2012,51121,0
2012,51125,0
2012,51127,0
2012,5113,0
2012,51131,0
2012,51133,0
2012,51135,0
2012,51137,0
2012,51139,0
2012,51141,0
2012,51143,0
2012,51145,0
2012,51147,0
2012,51149,0
2012,5115,0
2012,51153,0
2012,51155,0
2012,51157,0
2012,51159,0
2012,51161,0
2012,51163,0
2012,51165,0
2012,51167,0
2012,51169,0
2012,5117,0
2012,51171,0
2012,51173,0
2012,51175,0
2012,51177,0
2012,51179,0
2012,51181,0
2012,51183,0
2012,51185,183.7158257
2012,51187,0
2012,5119,0
2012,51191,0
2012,51193,0
2012,51195,844.318697
2012,51197,0
2012,51199,0
2012,5121,0
2012,5123,0
2012,5125,0
2012,5127,0
2012,5129,0
2012,5131,0
2012,5133,0
2012,5135,0
2012,5137,0
2012,5139,0
2012,5141,0
2012,5143,0
2012,5145,0
2012,5147,0
2012,5149,0
2012,51510,0
2012,51515,0
2012,51520,0
2012,51530,0
2012,51540,0
2012,51550,0
2012,51570,0
2012,51580,0
2012,51590,0
2012,51595,0
2012,51600,0
2012,51610,0
2012,51620,0
2012,51630,0
2012,51640,0
2012,51650,0
2012,51660,0
2012,51670,0
2012,51678,0
2012,51680,0
2012,51683,0
2012,51685,0
2012,51690,0
2012,51700,0
2012,51710,0
2012,51720,0
2012,51730,0
2012,51735,0
2012,51740,0
2012,51750,0
2012,51760,0
2012,51770,0
2012,51775,0
2012,51790,0
2012,51800,0
2012,51810,0
2012,51820,0
2012,51830,0
2012,51840,0
2012,53001,0
2012,53003,0
2012,53005,0
2012,53007,0
2012,53009,0
2012,53011,0
2012,53013,0
2012,53015,0
2012,53017,0
2012,53019,0
2012,53021,0
2012,53023,0
2012,53025,0
2012,53027,0
2012,53029,0
2012,53031,0
2012,53033,0
2012,53035,0
2012,53037,0
2012,53039,0
2012,53041,0
2012,53043,0
2012,53045,0
2012,53047,0
2012,53049,0
2012,53051,0
2012,53053,0
2012,53055,0
2012,53057,0
2012,53059,0
2012,53061,0
2012,53063,0
2012,53065,0
2012,53067,0
2012,53069,0
2012,53071,0
2012,53073,0
2012,53075,0
2012,53077,0
2012,54001,0
2012,54003,0
2012,54005,0
2012,54007,0
2012,54009,0
2012,54011,0
2012,54013,0
2012,54015,0
2012,54017,0
2012,54019,0
2012,54021,0
2012,54023,0
2012,54025,18.18619355
2012,54027,0
2012,54029,0
2012,54031,0
2012,54033,2.533584081
2012,54035,0
2012,54037,0
2012,54039,0
2012,54041,0
2012,54043,0
2012,54045,847.9932522
2012,54047,184.1720736
2012,54049,0
2012,54051,0
2012,54053,0
2012,54055,0
2012,54057,0
2012,54059,928.5816714
2012,54061,48.57566404
2012,54063,0
2012,54065,0
2012,54067,158.1846031
2012,54069,0
2012,54071,0
2012,54073,0
2012,54075,0
2012,54077,0
2012,54079,0
2012,54081,419.1794354
2012,54083,0
2012,54085,0
2012,54087,0
2012,54089,0
2012,54091,0
2012,54093,0
2012,54095,0
2012,54097,0
2012,54099,0
2012,54101,0
2012,54103,0
2012,54105,0
2012,54107,0
2012,54109,1146.035819
2012,55001,0
2012,55003,0
2012,55005,0
2012,55007,0
2012,55009,0
2012,55011,0
2012,55013,0
2012,55015,0
2012,55017,0
2012,55019,0
2012,55021,0
2012,55023,0
2012,55025,0
2012,55027,0
2012,55029,0
2012,55031,0
2012,55033,0
2012,55035,0
2012,55037,0
2012,55039,0
2012,55041,0
2012,55043,0
2012,55045,0
2012,55047,0
2012,55049,0
2012,55051,0
2012,55053,0
2012,55055,0
2012,55057,0
2012,55059,0
2012,55061,0
2012,55063,0
2012,55065,0
2012,55067,0
2012,55069,0
2012,55071,0
2012,55073,0
2012,55075,0
2012,55077,0
2012,55078,0
2012,55079,0
2012,55081,0
2012,55083,0
2012,55085,0
2012,55087,0
2012,55089,0
2012,55091,0
2012,55093,0
2012,55095,0
2012,55097,0
2012,55099,0
2012,55101,0
2012,55103,0
2012,55105,0
2012,55107,0
2012,55109,0
2012,55111,0
2012,55113,0
2012,55115,0
2012,55117,0
2012,55119,0
2012,55121,0
2012,55123,0
2012,55125,0
2012,55127,0
2012,55129,0
2012,55131,0
2012,55133,0
2012,55135,0
2012,55137,0
2012,55139,0
2012,55141,0
2012,56001,0
2012,56003,0
2012,56005,907.4740777
2012,56007,0
2012,56009,0
2012,56011,0
2012,56013,0
2012,56015,0
2012,56017,0
2012,56019,0
2012,56021,0
2012,56023,0
2012,56025,0
2012,56027,0
2012,56029,0
2012,56031,0
2012,56033,0
2012,56035,0
2012,56037,0
2012,56039,0
2012,56041,0
2012,56043,0
2012,56045,0
2012,6001,0
2012,60010,0
2012,60020,0
2012,6003,0
2012,6005,0
2012,60050,0
2012,6007,0
2012,6009,0
2012,6011,0
2012,6013,0
2012,6015,0
2012,6017,0
2012,6019,0
2012,6021,0
2012,6023,0
2012,6025,0
2012,6027,0
2012,6029,0
2012,6031,0
2012,6033,0
2012,6035,0
2012,6037,0
2012,6039,0
2012,6041,0
2012,6043,0
2012,6045,0
2012,6047,0
2012,6049,0
2012,6051,0
2012,6053,0
2012,6055,0
2012,6057,0
2012,6059,0
2012,6061,0
2012,6063,0
2012,6065,0
2012,6067,0
2012,6069,0
2012,6071,0
2012,6073,0
2012,6075,0
2012,6077,0
2012,6079,0
2012,6081,0
2012,6083,0
2012,6085,0
2012,6087,0
2012,6089,0
2012,6091,0
2012,6093,0
2012,6095,0
2012,6097,0
2012,6099,0
2012,6101,0
2012,6103,0
2012,6105,0
2012,6107,0
2012,6109,0
2012,6111,0
2012,6113,0
2012,6115,0
2012,66020,0
2012,66030,0
2012,66040,0
2012,66050,0
2012,66060,0
2012,66070,0
2012,66075,0
2012,66080,0
2012,66090,0
2012,66100,0
2012,66110,0
2012,66120,0
2012,66130,0
2012,66140,0
2012,66150,0
2012,66160,0
2012,66170,0
2012,66180,0
2012,66190,0
2012,69100,0
2012,69110,0
2012,69120,0
2012,72001,0
2012,72003,0
2012,72005,0
2012,72007,0
2012,72009,0
2012,72011,0
2012,72013,0
2012,72015,0
2012,72017,0
2012,72019,0
2012,72021,0
2012,72023,0
2012,72025,0
2012,72027,0
2012,72029,0
2012,72031,0
2012,72033,0
2012,72035,0
2012,72037,0
2012,72039,0
2012,72041,0
2012,72043,0
2012,72045,0
2012,72047,0
2012,72049,0
2012,72051,0
2012,72053,0
2012,72054,0
2012,72055,0
2012,72057,0
2012,72059,0
2012,72061,0
2012,72063,0
2012,72065,0
2012,72067,0
2012,72069,0
2012,72071,0
2012,72073,0
2012,72075,0
2012,72077,0
2012,72079,0
2012,72081,0
2012,72083,0
2012,72085,0
2012,72087,0
2012,72089,0
2012,72091,0
2012,72093,0
2012,72095,0
2012,72097,0
2012,72099,0
2012,72101,0
2012,72103,0
2012,72105,0
2012,72107,0
2012,72109,0
2012,72111,0
2012,72113,0
2012,72115,0
2012,72117,0
2012,72119,0
2012,72121,0
2012,72123,0
2012,72125,0
2012,72127,0
2012,72129,0
2012,72131,0
2012,72133,0
2012,72135,0
2012,72137,0
2012,72139,0
2012,72141,0
2012,72143,0
2012,72145,0
2012,72147,0
2012,72149,0
2012,72151,0
2012,72153,0
2012,78010,0
2012,78020,0
2012,78030,0
2012,8001,0
2012,8003,0
2012,8005,0
2012,8007,0
2012,8009,0
2012,8011,0
2012,8013,0
2012,8014,0
2012,8015,0
2012,8017,0
2012,8019,0
2012,8021,0
2012,8023,0
2012,8025,0
2012,8027,0
2012,8029,0
2012,8031,0
2012,8033,0
2012,8035,0
2012,8037,0
2012,8039,0
2012,8041,0
2012,8043,0
2012,8045,0
2012,8047,0
2012,8049,0
2012,8051,0
2012,8053,0
2012,8055,0
2012,8057,0
2012,8059,0
2012,8061,0
2012,8063,0
2012,8065,0
2012,8067,0
2012,8069,0
2012,8071,0
2012,8073,0
2012,8075,0
2012,8077,0
2012,8079,0
2012,8081,0
2012,8083,0
2012,8085,0
2012,8087,0
2012,8089,0
2012,8091,0
2012,8093,0
2012,8095,0
2012,8097,0
2012,8099,0
2012,8101,0
2012,8103,0
2012,8105,0
2012,8107,0
2012,8109,0
2012,8111,0
2012,8113,0
2012,8115,0
2012,8117,0
2012,8119,0
2012,8121,0
2012,8123,0
2012,8125,0
2012,9001,0
2012,9003,0
2012,9005,0
2012,9007,0
2012,9009,0
2012,9011,0
2012,9013,0
2012,9015,0
2013,10001,0
2013,10003,0
2013,10005,0
2013,1001,0
2013,1003,0
2013,1005,0
2013,1007,0
2013,1009,0
2013,1011,0
2013,1013,0
2013,1015,0
2013,1017,0
2013,1019,0
2013,1021,0
2013,1023,0
2013,1025,0
2013,1027,0
2013,1029,0
2013,1031,0
2013,1033,0
2013,1035,0
2013,1037,0
2013,1039,0
2013,1041,0
2013,1043,0
2013,1045,0
2013,1047,0
2013,1049,0
2013,1051,0
2013,1053,0
2013,1055,0
2013,1057,0
2013,1059,0
2013,1061,0
2013,1063,0
2013,1065,0
2013,1067,0
2013,1069,0
2013,1071,0
2013,1073,4.395455112
2013,1075,0
2013,1077,0
2013,1079,0
2013,1081,0
2013,1083,0
2013,1085,0
2013,1087,0
2013,1089,0
2013,1091,0
2013,1093,0
2013,1095,0
2013,1097,0
2013,1099,0
2013,11001,0
2013,1101,0
2013,1103,0
2013,1105,0
2013,1107,0
2013,1109,0
2013,1111,0
2013,1113,0
2013,1115,0
2013,1117,0
2013,1119,0
2013,1121,0
2013,1123,0
2013,1125,6.538786672
2013,1127,192.9943352
2013,1129,0
2013,1131,0
2013,1133,0
2013,12001,0
2013,12003,0
2013,12005,0
2013,12007,0
2013,12009,0
2013,12011,0
2013,12013,0
2013,12015,0
2013,12017,0
2013,12019,0
2013,12021,0
2013,12023,0
2013,12027,0
2013,12029,0
2013,12031,0
2013,12033,0
2013,12035,0
2013,12037,0
2013,12039,0
2013,12041,0
2013,12043,0
2013,12045,0
2013,12047,0
2013,12049,0
2013,12051,0
2013,12053,0
2013,12055,0
2013,12057,0
2013,12059,0
2013,12061,0
2013,12063,0
2013,12065,0
2013,12067,0
2013,12069,0
2013,12071,0
2013,12073,0
2013,12075,0
2013,12077,0
2013,12079,0
2013,12081,0
2013,12083,0
2013,12085,0
2013,12086,0
2013,12087,0
2013,12089,0
2013,12091,0
2013,12093,0
2013,12095,0
2013,12097,0
2013,12099,0
2013,12101,0
2013,12103,0
2013,12105,0
2013,12107,0
2013,12109,0
2013,12111,0
2013,12113,0
2013,12115,0
2013,12117,0
2013,12119,0
2013,12121,0
2013,12123,0
2013,12125,0
2013,12127,0
2013,12129,0
2013,12131,0
2013,12133,0
2013,13001,0
2013,13003,0
2013,13005,0
2013,13007,0
2013,13009,0
2013,13011,0
2013,13013,0
2013,13015,0
2013,13017,0
2013,13019,0
2013,13021,0
2013,13023,0
2013,13025,0
2013,13027,0
2013,13029,0
2013,13031,0
2013,13033,0
2013,13035,0
2013,13037,0
2013,13039,0
2013,13043,0
2013,13045,0
2013,13047,0
2013,13049,0
2013,13051,0
2013,13053,0
2013,13055,0
2013,13057,0
2013,13059,0
2013,13061,0
2013,13063,0
2013,13065,0
2013,13067,0
2013,13069,0
2013,13071,0
2013,13073,0
2013,13075,0
2013,13077,0
2013,13079,0
2013,13081,0
2013,13083,0
2013,13085,0
2013,13087,0
2013,13089,0
2013,13091,0
2013,13093,0
2013,13095,0
2013,13097,0
2013,13099,0
2013,13101,0
2013,13103,0
2013,13105,0
2013,13107,0
2013,13109,0
2013,13111,0
2013,13113,0
2013,13115,0
2013,13117,0
2013,13119,0
2013,13121,0
2013,13123,0
2013,13125,0
2013,13127,0
2013,13129,0
2013,13131,0
2013,13133,0
2013,13135,0
2013,13137,0
2013,13139,0
2013,13141,0
2013,13143,0
2013,13145,0
2013,13147,0
2013,13149,0
2013,13151,0
2013,13153,0
2013,13155,0
2013,13157,0
2013,13159,0
2013,13161,0
2013,13163,0
2013,13165,0
2013,13167,0
2013,13169,0
2013,13171,0
2013,13173,0
2013,13175,0
2013,13177,0
2013,13179,0
2013,13181,0
2013,13183,0
2013,13185,0
2013,13187,0
2013,13189,0
2013,13191,0
2013,13193,0
2013,13195,0
2013,13197,0
2013,13199,0
2013,13201,0
2013,13205,0
2013,13207,0
2013,13209,0
2013,13211,0
2013,13213,0
2013,13215,0
2013,13217,0
2013,13219,0
2013,13221,0
2013,13223,0
2013,13225,0
2013,13227,0
2013,13229,0
2013,13231,0
2013,13233,0
2013,13235,0
2013,13237,0
2013,13239,0
2013,13241,0
2013,13243,0
2013,13245,0
2013,13247,0
2013,13249,0
2013,13251,0
2013,13253,0
2013,13255,0
2013,13257,0
2013,13259,0
2013,13261,0
2013,13263,0
2013,13265,0
2013,13267,0
2013,13269,0
2013,13271,0
2013,13273,0
2013,13275,0
2013,13277,0
2013,13279,0
2013,13281,0
2013,13283,0
2013,13285,0
2013,13287,0
2013,13289,0
2013,13291,0
2013,13293,0
2013,13295,0
2013,13297,0
2013,13299,0
2013,13301,0
2013,13303,0
2013,13305,0
2013,13307,0
2013,13309,0
2013,13311,0
2013,13313,0
2013,13315,0
2013,13317,0
2013,13319,0
2013,13321,0
2013,15001,0
2013,15003,0
2013,15005,0
2013,15007,0
2013,15009,0
2013,16001,0
2013,16003,0
2013,16005,0
2013,16007,0
2013,16009,0
2013,16011,0
2013,16013,0
2013,16015,0
2013,16017,0
2013,16019,0
2013,16021,0
2013,16023,0
2013,16025,0
2013,16027,0
2013,16029,0
2013,16031,0
2013,16033,0
2013,16035,0
2013,16037,0
2013,16039,0
2013,16041,0
2013,16043,0
2013,16045,0
2013,16047,0
2013,16049,0
2013,16051,0
2013,16053,0
2013,16055,0
2013,16057,0
2013,16059,0
2013,16061,0
2013,16063,0
2013,16065,0
2013,16067,0
2013,16069,0
2013,16071,0
2013,16073,0
2013,16075,0
2013,16077,0
2013,16079,0
2013,16081,0
2013,16083,0
2013,16085,0
2013,16087,0
2013,17001,0
2013,17003,0
2013,17005,0
2013,17007,0
2013,17009,0
2013,17011,0
2013,17013,0
2013,17015,0
2013,17017,0
2013,17019,0
2013,17021,0
2013,17023,0
2013,17025,0
2013,17027,0
2013,17029,0
2013,17031,0
2013,17033,0
2013,17035,0
2013,17037,0
2013,17039,0
2013,17041,0
2013,17043,0
2013,17045,0
2013,17047,0
2013,17049,0
2013,17051,0
2013,17053,0
2013,17055,0
2013,17057,0
2013,17059,0
2013,17061,0
2013,17063,0
2013,17065,0
2013,17067,0
2013,17069,0
2013,17071,0
2013,17073,0
2013,17075,0
2013,17077,0
2013,17079,0
2013,17081,0
2013,17083,0
2013,17085,0
2013,17087,0
2013,17089,0
2013,17091,0
2013,17093,0
2013,17095,0
2013,17097,0
2013,17099,0
2013,17101,0
2013,17103,0
2013,17105,0
2013,17107,0
2013,17109,0
2013,17111,0
2013,17113,0
2013,17115,0
2013,17117,0
2013,17119,0
2013,17121,0
2013,17123,0
2013,17125,0
2013,17127,0
2013,17129,0
2013,17131,0
2013,17133,0
2013,17135,0
2013,17137,0
2013,17139,0
2013,17141,0
2013,17143,0
2013,17145,0
2013,17147,0
2013,17149,0
2013,17151,0
2013,17153,0
2013,17155,0
2013,17157,0
2013,17159,0
2013,17161,0
2013,17163,0
2013,17165,0
2013,17167,0
2013,17169,0
2013,17171,0
2013,17173,0
2013,17175,0
2013,17177,0
2013,17179,0
2013,17181,0
2013,17183,0
2013,17185,0
2013,17187,0
2013,17189,0
2013,17191,0
2013,17193,0
2013,17195,0
2013,17197,0
2013,17199,0
2013,17201,0
2013,17203,0
2013,18001,0
2013,18003,0
2013,18005,0
2013,18007,0
2013,18009,0
2013,18011,0
2013,18013,0
2013,18015,0
2013,18017,0
2013,18019,0
2013,18021,0
2013,18023,0
2013,18025,0
2013,18027,0
2013,18029,0
2013,18031,0
2013,18033,0
2013,18035,0
2013,18037,0
2013,18039,0
2013,18041,0
2013,18043,0
2013,18045,0
2013,18047,0
2013,18049,0
2013,18051,205.0121535
2013,18053,0
2013,18055,0
2013,18057,0
2013,18059,0
2013,18061,0
2013,18063,0
2013,18065,0
2013,18067,0
2013,18069,0
2013,18071,0
2013,18073,0
2013,18075,0
